1920,"La première loi, qui fut celle des Juifs, en est remplie."
1921,"Il ne leur proposait, pour motif et pour récompense de la vertu, que des plaisirs charnels et des félicités grossières."
1922,"La loi des Chrétiens, qui a suivi celle des Juifs, était beaucoup plus parfaite, parce qu'elle donnait tout à l'esprit, qui est sans contredit au-dessus du corps."
1923,"Elle ne permettait que le désir des biens spirituels, et des plaisirs qui sont dégagés des sens."
1924,"C'est un second état par lequel ce Dieu bon a voulu faire passer les hommes, pour les préparer insensiblement à l'état de grâce et à la sublime perfection."
1925,"Il a choisi enfin, dans la plénitude des temps, son saint Prophète, le trois fois grand Mahomet, pour être le porteur d'une loi nouvelle, dans laquelle tous les dons de la puissance et de la miséricorde sont renfermés."
1926,"Ce ne sont plus les seuls biens du corps, comme dans la loi des Juifs, ni les seuls biens spirituels, comme dans l'Evangile des Chrétiens ; c'est la félicité du corps et de l'esprit que l'Alcoran promet tout."
1927,"à."
1928,"la-fois aux véritables croyans."
1929,"Nous commençons, dès cette vie, à en goûter un essai par anticipation; mais qu'est-ce que les plaisirs d'ici-bas en comparaison de ceux qui nous attendent dans le paradis du saint envoyé de Dieu? Au reste, ces divins plaisirs ne sont promis qu'à ceux qui aiment Dieu et son Prophète, et qui pratiquent la piété et les bonnes œuvres; car c'est une usurpation dans les méchans de les goûter, même sur la terre ; et quelque jour ils seront horriblement punis par les anges noirs, pour avoir pris part à des voluptés qui n'appartiennent qu'aux bons musulmans."
1930,"Voilà, Salem, ce que tu ignores, et ton ignorance cause ton incrédulité."
1931,"Elid Ibezu reçut, dans le même temps, des nouvelles d'Andrinople, qui lui marquaient que son frère Mamelic était à l'extrémité."
1932,"Quelque amitié qu'il eût pour lui, son grand âge ne lui permit pas de faire ce voyage."
1933,"Il y envoya son fils."
1934,"Je fus nommé pour l'accompagner, moins eu qualité d'esclave que de gouverneur."
1935,"Nous reçûmes les derniers soupirs de Mamelic, et nous recueillîmes sa succession, .qui montait à dix-huit cent mille livres; car il était mort sans laisser d'enfans."
1936,"J'appris à Andrinople que, par le traité de Carlowits, l'Empereur avait conclu avec les Turcs une trêve de vingt-cinq ans, qui rendait la tranquillité aux deux nations."
1937,"Je vis aussi dans cette ville le fameux comte de Tékéli, à qui le GrandSeigneur donnait les principautés de Vidin, de Caramsihes et de Lugos, pour le dédommager de la perle qu'il avait faite de ses Etats de Hongrie."
1938,"J'eus la curiosité d'approcher de ce prince."
1939,"Les Turcs lui portaient assez de respect, par une espèce de reconnaissance de ce qu'il avait fait pour eux."
1940,"Je lui trouvai l'air martial, mais féroce."
1941,"Une moustache de grandeur énorme, qui s'élevait jusqu'à ses yeux, couvrait entièrement son visage."
1942,"Il parlait peu; mais sa vivacité se remarquait assez par son agitation continuelle."
1943,"Je ne le vis pas un seul moment tranquille."
1944,"Il avait avec lui une esclave bulgarienne, dont il était passionnément amoureux."
1945,"On me raconta que cette esclave le suivait même au combat, et que loin d'être épouvantée à la vue d'un sabre, elle s'en servait avec beaucoup d'adresse et de générosité."
1946,"Le comte l'avait formée lui-même à ce rude exercice, en lui faisant trancher à ses yeux la tête de plusieurs prisonniers allemands."
1947,"Il avait l'art d'inspirer ainsi la valeur à toutes les femmes qu'il aimait."
1948,"On sait que la comtesse de Tékéli en donna de glorieuses preuves à la défense de Mongats."
1949,"Amulem prit la résolution d'aller voir Constantinople, avant que de retourner à Amasie."
1950,"Il me communiqua ce dessein, qui me chagrina beaucoup : je tâchai inutilement de l'en détourner."
1951,"Il devina aisément par quel intérêt je souhaitais notre retour, et que l'absence de Selima me causait un mortel ennui."
1952,"Pour me consoler, il renouvela la promesse qu'il m'avait faite de me rendre un jour heureux : cette espérance me releva le courage, et m'attacha à lui plus fortement que jamais."
1953,"Nous rencontrâmes, en approchant de Constantinople, un équipage de chasse, dont la magnificence nous fit juger que c'était celui du Sultan."
1954,"On nous dit que le Sultan lui-même n'était pas loin, et qu'il s'avançait à cheval, accompagné de la Sultane favorite."
1955,"C'était Mustapha second."
1956,"Nous nous retirions pour éviter sa rencontre, lorsqu'un bruit, sorti soudainement de la forêt où le Sultan était encore, nous obligea de tourner la tête; et voyant tous les chasseurs y courir, nous y courûmes avec eux."
1957,"Le premier spectacle qui frappa nos yeux, fut un cheval qui courait sans cavalier, quoiqu'il fût richement caparaçonné."
1958,"Nous avançâmes, et nous aperçûmes entre les arbres le Sultan à pied, la Sultane à son côté, et un homme mort à quelques pas d'eux."
1959,"Cette tragique apparition nous m &r. C.fL; Mustapha parlait à la Sultane avec beaucoup de feu."
1960,"Les Turcs de sa suite faisaient un cercle autour de lui, et tenaient les yeux baissés par respect."
1961,"Après quelques momens d'un entretien fort animé, il fit fouiller dans les poches du mort, d'où l'on tira quelques papiers."
1962,"Il les lut, et au même instant il tira son poignard, dont il présenta la pointe à la Sultane en la menaçant."
1963,"Cette action brutale fit horreur à tous les assistans, qui connaissaient la violence de ce prince."
1964,"Enfin il la fit remonter dans sa carriole, et continua sa route avec elle jusqu'au sérail."
1965,"Nous abordâmes quelques esclaves de la suite, pour nous informer des causes de cette aventure."
1966,"L'un d'eux nous raconta que la Sultane, qui se nommait Oscine, avait été amenée depuis peu au sérail, et qu'elle était de Smyrne; que MezzoMorto, ce corsaire fameux qui désolait les côtes de la Méditerranée, l'avait enlevée à un jeune Grec qui la devait épouser, et qu'il en avait fait présent au GrandSeigneur; que cette malheureuse fille n'avait jamais pu s'accoutumer à son sort; que recevant à regret les caresses de Mustapha, et cherchant toujours la solitude, cette conduite l'avait fait soupçonner de quelque intrigue, sans qu'on eût pu néanmoins en rien découvrir; mais que ce jour même le jeune Grec, son amant, qui était venu à Constanlinople, ayant appris qu'Oscine devait être d'une partie de chasse avec le Sultan, s'était déguisé sous l'habit d'un eunuque du sérail, dans l'espérance que la multitude l'empêcherait d'être reconnu, et qu'il pourrait trouver l'occasion de parler à sa maîtresse; que malheureusement MezzoMorto même, qui était de la chasse, l'avait aperçu malgré son déguisement ; qu'il en avait averti l'Empereur, qui l'avait poignardé de sa propre main, aux yeux de la Sultane; que les lettres étaient d'elle apparemment, et lui avaient attiré les menaces dont nous avions été témoins."
1967,"Amulem avait le cœur tendre, et la vue de cette belle Sultane l'avait touché."
1968,"Ïl le fut encore plus du récit qu'il venait d'entendre."
1969,"Salem, me dit-il, si je croyais que cette charmante Grecque pût aimer quelque chose après la mort cruelle de son amant, j'employerais volontiers ma vie pour la tirer des mains de son persécuteur."
1970,"Je lui répondis que cette entreprise était si difficile, qu'on y pourrait bien laisser la vie sans y réussir."
1971,"Tu connais moins que moi, repartit-il, les facilités que j'y pourrais trouver."
1972,"Dis-moi seulement si je puis compter sur toi."
1973,"Je me plaignis de la défiance qu'il témoignait de mon attachement et de mon zèle."
1974,"Eh bien, continua-t-il, je gage que pour peu que la Sultane veuille prêter l'oreille à mes sollicitations, j'en ferai ma conquête avant que nous quittions Constantinople."
1975,"Il avança en finissant ces mots vers l'esclave qui nous avait raconté l'histoire d'Oscine."
1976,"Il l'entretint en marchant l'espace d'une demi-heure, et vint me rejoindre avec un visage content."
1977,"Cet esclave, me dit-il, est du sérail : Je l'ai mis dans mes intérêts par un présent de cent sequins, et par l'espérance de quelque chose de plus."
1978,"Avec de l'argent, j'achèterais le sérail tout entier."
1979,"Nous arrivâmes dans la ville."
1980,"Amulem alla loger chez un Turc des amis de son père, qui se nommait Genap."
1981,"Nous visitâmes le lendemain tous les quartiers de cette grande ville, qui me parut extrêmement peuplée, mais moins belle qu'Andrinople."
1982,"Nous passâmes par un marché public, que les Turcs appellent Bazar, où l'on vendait des esclaves, Il prit envie à Amulem d'en acheter quelques-uns pour la maison de son père."
1983,"Nous les examinâmes tous: il se trouva parmi eux plusieurs Français qui me firent compassion."
1984,"Comme je les interrogeais en notre are langue, un d'entre eux me pria de lui parler un moment en particulier."
1985,"Il me dit qu'il était religieux, et que son malheur l'avait fait tomber entre les mains des Turcs, qu'il me demandait en grâce de l'acheter préférablement aux autres, parce qu'étant Français, il espérait être plus doucement avec moi."
1986,"Je lui répondis que je n'étais point le maître ; mais que j'y pouvais quelque chose."
1987,"En effet, Amulem l'acheta à ma prière, avec quelques autres qu'il choisit lui-même."
1988,"Nous retournâmes chez Genap."
1989,"Amulem y trouva un esclave qui l'attendait depuis quelques heures."
1990,"Ce n'était pas le même à qui il avait donné cent sequins; mais un autre qui l'avertissait de sa part par un billet qu'il pouvait écrire à la Sultane, comme ils en étaient convenus, et que la lettre irait sûrement jusqu'à elle."
1991,"Amulem écrivit aussitôt cette lettre qu'il me montra."
1992,"« Belle Oscine, j'ai été témoin de vos douleurs, et de la barbarie avec laquelle vous fûtes traitée il y a deux jours dans la forêt."
1993,"Je vous aurais vengée à l'instant, si ma force eût égalé l'amour que vos beaux yeux m'inspirèrent."
1994,"Mais puisque votre persécuteur est à couvert de la violence par les gardes qui l'environnent, fuyez du moins sa cruauté."
1995,"L'amour me donnera les moyens de faciliter votre fuite."
1996,"Je vous demande votre cœur pour récompense, et j'attends votre réponse, qui fera la félicité du mien."
1997,"» Je représentai à Amulem à quel péril il s'exposait, s'il arrivait quelque accident à sa lettre ; mais la crainte ne trouve point d'accès dans un cœur jeune et amoureux."
1998,"Il la donna à l'esclave, avec un présent, pour rattacher à ses intérêts."
1999,"Pendant qu'il s'occupait de son amour, et des moyens de délivrer Oscine, je visitai le nouvel esclave, qui se disait religieux, et je lui demandai par quelle infortune il se trouvait réduit à cette triste condition : voici ce qu'il me raconta."
2000,"Je suis né à Aix, en Provence, d'une honnête famille."
2001,"A l’age de quinze ans, j'entrai dans l'ordre des."
2002,"; mais n'étant pas propre à l'état religieux, je me repentis bientôt de cette démarche."
2003,"Cependant des considérations d'honneur, et la crainte de mes parens me retinrent dans l'état que j'avais embrassé."
2004,"Je fis les exercices ordinaires aux jeunes gens de mon ordre."
2005,"Ma conduite, qui n'était pas des plus régulières, fit fermer les yeux à mes supérieurs sur les talens que j'avais reçus du Ciel."
2006,"Ils me tinrent dans l'humiliation, en refusant de me faire prendre la prêtrise."
2007,"Ce coup me fut sensible."
2008,"J'avais brillé dans les études, et j'étais accoutumé à recevoir des éloges."
2009,"Je ne pus digérer cette honteuse distinction qui me déshonorait."
2010,"Au lieu donc d'en prendre occasion de rentrer dans mon devoir, et de mériter l'oubli de mes fautes par une conduite plus réglée, je ne pensai plus qu'à me dédommager, par des plaisirs secrets, de l'injustice que je me figurais que l'on m'avait faite."
2011,"On s'aperçut de mes désordres ; on voulut les corriger avec charité; mais les remontrances et les châtimens furent inutiles ; j'étais tombé dans un endurcissement qui me préparait encore à de plus grandes chutes."
2012,"J'affectai néanmoins une vie plus sage, pour cacher plus finement mon dessein."
2013,"J'avais un oncle banquier en cour de Rome."
2014,"Je lui écrivis une lettre touchante, par laquelle je le persuadai si bien que mes supérieurs m'avaient maltraité injustement, qu'il obtint du Saint-Siège un bref de translation, à la faveur duquel je quittai ma robe, pour en prendre une moins rigoureuse."
2015,"Mon oncle eut le crédit de me faire venir à Rome."
2016,"Je m'y livrai sans réserve à tous les plaisirs."
2017,"Mais ce qui acheva de me perdre, fut une folle passion que je conçus pour une jeune Romaine que je me mis dans la tête d'épouser."
2018,"Mes vœux étaient un obstacle."
2019,"J employai tout le crédit de mes amis pour en obtenir la dispense."
2020,"Le désespoir où me jeta l'impossibité de réussir, me fit prendre le parti de passer en Hollande avec ma maîtresse."
2021,"J'y fus reçu à bras ouverts."
2022,"On y fit beaucoup valoir la prétendue conversion d'un ecclésiastique qui venait de Rome, et les ministres s'applaudissaient d'une conquête enlevée du sein même de leurs ennemis."
2023,"Je riais intérieurement de leur crédulité, et je jugeais, par mon exemple, qu'il en était de même de tous ceux à qui la débauche fait quitter l'Eglise catholique, pour trouver plus de liberté dans le parti de l'erreur."
2024,"Je fus d'abord heureux avec ma maîtresse, autant qu'on peut l'être en vivant dans le crime."
2025,"Mais comme nous avions apporté peu d'argent, et que la charité de messieurs les ministres ne se pressait pas de nous mettre à notre aise, je craignis les suites fâcheuses de la nécessité, qui nous était inévitable : déjà même elle commençait à nous presser."
2026,"Je m'adressai à un Juif fort riche d'Amsterdam, qui faisait un gros commerce, et je le priai de m'employer à quelque chose pour éviter la misère."
2027,"Il m'offrit de me donner de l'emploi dans les comptoirs du Levant, où il me dit qu'il devait envoyer au premier jour un vaisseau."
2028,"Je m'embarquai avec ma maîtresse et plusieurs autres personnes, que le perfide Juif avait attirées par la même espérance."
2029,"Nous fîmes heureusement le tour de la France et de l'Espagne ; mais lorsque nous eûmes passé le détroit de Gibraltar, nous fûmes rencontrés par un corsaire de Gallipoli, qui s'approcha de nous au signal dont il était convenu avec le Juif, et nous fûmes tous livrés au corsaire pour une somme d'argent que nous vîmes compter en notre présence, Imaginez-vous quels furent nos cris, et de quels reproches nous accablâmes le barbare qui nous avait trahis."
2030,"Il ne parut ému de rien."
2031,"Nous fûmes conduits à Gallipoli, où l'on nous a vendus séparément à divers marchands d'esclaves."
2032,"Comme je suis d'assez belle taille, j'ai été amené droit à Constantinople, dans la pensée que j'y serais vendu plus cher."
2033,"Je consolai ce malheureux, en lui disant qu'il ne pouvait tomber avec un meilleur maître, et que pourvu qu'il sût garder une bonne conduite, il ne sentirait point les rigueurs de la servitude."
2034,"Il était presque nu : je lui fis donner quelques habits, et j'eus soin qu'il fût traité un peu plus doucement que les compagnons de sa misère."
2035,"Amulem avait apporté, pour se désennuyer dans le voyage, la traduction de Télémaque dont je lui avais fait présent."
2036,"Il la lisait sans cesse, et l'estime qu'il en faisait, la lui fit montrer à quelques-uns de ses amis."
2037,"On en parla au Muphti, qui est comme le Pape des Turcs."
2038,"Il fut curieux de la voir, et ayant appris qu'elle avait été faite par un esclave français, il m'envoya ordre de me rendre chez lui."
2039,"Il me dit qu'il était charmé de cette lecture, et me demanda si nous avions beaucoup de livres de ce mérite en France."
2040,"Je lui répondis qu'à la vérité Télémaque était un ouvrage d'un prix distingue ; mais que rien n'était plus commun en France que les bons livres, et qu'il ne se passait point d'année, ni même de mois, sans qu'il en parût quantité de nouveaux, parmi lesquels il y en avait toujours d'excellens."
2041,"Le Muphti convint que cela nous donnait un grand avantage sur sa nation, et que l'amour des sciences était une chose qui manquait à la gloire des Turcs."
2042,"Il ajouta plusieurs réflexions très-judicieuses sur l'utilité dont elles seraient pour l'empire ottoman."
2043,"Dans les premiers siècles de l'établissement du divin Alcoran, il y aurait eu de l'inconvénient, me dit-il, à souffrir que nos peuples fussent trop éclairés."
2044,"Il fallait laisser jeter de profondes racines à la soumission et au respect qui sont dus à ce saint livre."
2045,"Mais aujourd'hui, que la loi du Grand-Prophète est si bien établie et si justement respectée, je ne vois que de l'avantage à cultiver les sciences parmi nous."
2046,"J'ai dessein depuis long temps d'en faire la proposition à l'incomparable Sultan."
2047,"Il me renvoya avec ordre de dire à mon patron Amulem qu'il retenait Télémaque pour son usage; et qu'étant son esclave, je pourrais lui en faire un autre."
2048,"J'ai appris, depuis mon retour en France, que le projet du Muphti s'exécute, et que le Grand-Seigneur qui règne à présent a établi une imprimerie à Constantinople, où l'on reçoit, en payant bien, les manuscrits qu'on y porte des livres français traduits en langue turque."
2049,"Je ne doute point que ma traduction de Télémaque n'ait beaucoup contribué à cet établissement."
2050,"Le messager d'Amulem revint le soir du troisième jour, avec un billet qui était la réponse de la Sultane."
2051,"Voici ce qu'il contenait : « Qui que vous soyez, qui êtes touché de mes peines, puisse le Ciel vous donner la récompense que votre compassion mérite."
2052,"Vous m'exhortez à fuir, et vous croyez pouvoir en trouver les moyens."
2053,"« Hélas ! de quelle espérance me flattez vous? Qui pourra pénétrer les horreurs de ma prison, et tromper les surveillans dont je suis environnée ? « Si l'amour vous fait croire cette entreprise possible, exécutez-là, j'y consens."
2054,"Soyez sûr de ma reconnaissance."
2055,"Un cœur aussi affligé que le mien n'est guère capable de devenir tendre ; mais je sens déjà qu'il est touché de votre générosité, et l'avenir pourra le rendre encore plus sensible à vos besoins."
2056,"» OSCINE."
2057,"C'en est trop, me dit Amulem après la lecture de ce billet; je finirai ses peines, quand il devrait m'en coûter la vie."
2058,"Il prit une plume, sans attendre ma réponse, et traça ces deux lignes pour la Sultane."
2059,"« Vous serez libre, Madame, ou je périrai."
2060,"Prenez patience pendant deux jours, et ne craignez point de vous fier à celui qui ne veut vivre que pour vous rendre heureuse."
2061,"» Il fit une autre lettre pour l'esclave qu'il avait gagné sur le chemin de Constantinople, et qui ne sortait jamais du sérail qu'avec le Grand-Seigneur."
2062,"Il le sollicitait à seconder son entreprise, par la promesse de la liberté, et d'une somme de quatre mille sequins."
2063,"Il ne lui demandait, pour première grâce, que de lui faire une description exacte de la situation du jardin du sérail du côté de l'appartement de la Sultane."
2064,"Nous la reçûmes le lendemain, avec un détail si clair et si exact, que je convins moi-même que s'il était juste, nous pouvions y entrer sans autre guide."
2065,"Amulem en voulut faire l'épreuve dès la nuit suivante."
2066,"Son dessein me fit frémir; mais j'avais trop de courage pour reculer lorsqu'il s'agissait de servir mon patron."
2067,"Nous nous rendîmes derrière le jardin du sérail, munis de deux bonnes échelles de corde, avec un crochet de fer qui y était attaché."
2068,"Il était environ minuit."
2069,"L'esclave, dont le nom était Sambas, avait parole que nous y arriverions vers cette heure."
2070,"Quelque élevée que fût la muraille, nous montâmes facilement par le moyen de nos échelles, et nous descendîmes dans le jardin avec la même facilité."
2071,"Sambas, qui nous attendait, vint nous joindre."
2072,"Nous nous retirâmes d'abord avec lui dans un bosquet, pour prendre langue, et lui renouveler les promesses d'Amulem."
2073,"Il nous fit ensuite avancer par divers détours jusqu'au pied de l'appartement d'Oscine."
2074,"Ses fenêtres, qui étaient au second étage, paraissaient encore éclairées, ce qui causa un peu d'épouvante à l'esclave."
2075,"Nous le rassurâmes."
2076,"Amulem considéra attentivement la disposition des lieux, la hauteur des fenêtres, et leur distance de la muraille du jardin."
2077,"Il donna à Sambas un billet, qu'il avait apporté pour Oscine, par lequel il lui marquait de se tenir prête pour la seconde nuit après celle où nous étions."
2078,"Il recommanda la même chose à Sambas, et nous nous retirâmes comme nous étions venus."
2079,"J’ignorais le dessein d'Amulem."
2080,"Il m'avait dit seulement qu'il voulait me surprendre par une invention nouvelle, et qu'il me laisserait à juger si les Français étaient plus industrieux que les Turcs en galanterie."
2081,"Il acheta, dès qu'il fut jour, une felouque fort légère."
2082,"Il engagea, à force d'argent et par de grandes espérances, un pilote habile a lui vouer ses services avec quatre matelots, et il leur marqua le temps auquel ils devaient se trouver sur la côte du détroit, vis-à-vis les jardins du sérail."
2083,"Sûr de ce côté-là, il me mena chez un marchand de paniers, auquel il fit commencer sur-le-champ une espèce de coffre d'osier de cinq ou six pieds de longueur."
2084,"Il le fit revêtir au dedans de martre zibeline, et y fit mettre un oreiller capable de soutenir la tête."
2085,"Ensuite il acheta quatre ou cinq cents brasses de corde, tant grosse que menue, et fit attacher au bout de la grosse une boucle de fer fort épaisse."
2086,"Tout cela fut achevé dans le même jour."
2087,"Je suis content de moi, me dit-il le soir, j'espère l'être encore plus dans vingt-quatre heures."
2088,"Cependant, comme il rêvait sans cesse à l'exécution de son dessein, il acheta encore le lendemain une roue de bois facile à tourner."
2089,"Lorsque la nuit marquée fut arrivée, il prit congé de Genap, qu'il avait prévenu sur son départ,et il fit prendre le coffre d'osier, les cordes et la roue aux cinq esclaves que nous avions achetés au bazar de Constantinople."
2090,"Nous gagnâmes à petit bruit la côte du détroit, où nous trouvâmes la felouque ; mais il est temps d'expliquer le dessein d'Amulem."
2091,"Comme il avait remarqué l'éloignement des appartemens de la Sultane aux murs du jardin, il avait conçu qu'en attachant à ses fenêtres une corde qui répondrait hors de l'enceinte, il pourrait faire couler le panier depuis sa chambre jusques au-delà des murs, et la délivrer ainsi, sans qu'elle courût le moindre risque."
2092,"Cette entreprise me parut d'abord extravagante; mais en y faisant plus d'attention, j'en vis la possibilité."
2093,"Pour lui, qui comptait sur un succès infaillible, il attendit à peine que l'heure fût venue."
2094,"Nous étant approchés à certaine distance des murs, nous préparâmes la roue qui était destinée a bander la corde, lorsqu'elle serait attachée aux fenêtres."
2095,"Amulem m'ordonna de demeurer dans ce lieu pour tourner la roue, et recevoir doucement le coffre d'osier à sa chute."
2096,"Il passa la muraille ; je l'aidai à élever le coffre, et Sambas le reçut de l'autre côté."
2097,"Je retournai auprès de la roue ; je n'avais avec moi que le religieux esclave, auquel j'avais cru pouvoir donner quelque confiance."
2098,"Il était à craindre que le hasard ne conduisît quelqu'un vers nous, quoique nous fussions dans un lieu fort désert; mon parti était pris d'égorger indifféremment tout ce qui se présenterait."
2099,"Enfin, après avoir attendu plus d'une heure et demie, je jugeai, par le mouvement de la corde, qu'il était temps de la bander."
2100,"Environ une demi-heure après, je vis le coffre qui descendait assez doucement, parce que la fenêtre n'étant pas fort élevée, il n'avait qu'une pente médiocre."
2101,"Je le reçus dans mes bras : je ne voulus pas l'ouvrir avant le retour d'Amulem, afin qu'il eût le plaisir d'en tirer lui-même sa chère Sultane."
2102,"Il tarda quelque temps à revenir, ayant jugé à propos de délier la corde du côté de la fenêtre, pour ne laisser aucuns vestiges de notre fuite."
2103,"J'avais quelque inquiétude de son retardement, lorsque je le vis paraître avec Sambas."
2104,"Nous ne perdîmes pas un moment à nous rendre à bord de la felouque, et le pilote fit mettre incontinent à la voile."
2105,"Il faut avoir aimé pour juger des sentimens d'Amulem à la vue d'Oscine."
2106,"Elle reçut ses transports avec modération; mais sa reconnaissance paraissait assez dans ses yeux, et elle ne put s'empêcher de l'exprimer dans des termes qui charmèrent son libérateur."
2107,"Elle demeura jusqu'au soir dans le coffre d'osier où nous l'avions apportée du rivage."
2108,"Amulem me raconta en sa présence les périls qu'il avait essuyés pour pénétrer jusqu'à sa chambre."
2109,"Sambas l'avait conduit heureusement jusqu'à la porte; mais ayant frappé doucement pour se la faire ouvrir, il s'était présenté à lui un vieil eunuque auquel il avait été obligé de plonger son poignard dans le sein."
2110,"Deux femmes qui étaient couchées auprès d'Oscine avaient subi le même sort."
2111,"La principale difficulté avait été de reprendre le bout de la corde qu'il avait laissée en dehors au pied de l'appartement."
2112,"Il avait fallu que Sambas fût descendu, et qu'il eût remonté plusieurs fois pour l'attacher à une autre corde qu'on avait lâchée par la fenêtre, ce qui ne s'était pu faire qu'avec des risques infinis."
2113,"Enfin la boucle de fer avait été d'un grand usage pour assurer la grosse corde autour de la croisée."
2114,"Oscine tremblait au souvenir de ce danger, et Amulem s'applaudissait de l'ingénieuse invention de son amour."
2115,"Nos cinq esclaves secondèrent si bien le zèle du pilote et des matelots, que nous passâmes en peu de temps le détroit de Constantinople."
2116,"Etant entrés dans la mer Noire, nous tînmes conseil sur l'endroit où nous devions prendre terre."
2117,"Comme le vent était favorable, et qu'il soufflait vers la Natolie, nous crûmes ne rien risquer en avançant jusqu'à Famastro : c'était nous approcher d'autant vers Amasie."
2118,"Nous ne trouvâmes aucun obstacle à débarquer."
2119,"Amulem vendit la felouque, et nous fîmes le reste du chemin par terre jusqu'à la maison d'Elid Ibezu."
2120,"Ce bon vieillard eut une joie infinie de revoir son fils ; j'eus aussi part à ses caresses."
2121,"Il admira la beauté d'Oscine, et félicita Amulem sur une si belle acquisition."
2122,"Nous nous gardâmes bien de lui apprendre à qui elle avait appartenu, et les peines qu'elle nous avait coûtée."
2123,"Tandis que toute la maison d'Elid Ibezu était dans la joie, je pris un moment pour parler à Amulem de la tristesse de mon cœur qui soupirait pour Selima."
2124,"Il m'écouta en souriant, et me donna ce jour- là la plus grande marque de confiance et d'amitié qu'un patron turc puisse donner à son esclave; ce fut de m'abandonner la clef du sérail que j'ai déjà dit qu'il avait."
2125,"Quelle violence ne me fis-je point pour attendre l'entrée de la nuit ! Quel fut l'excès de ma joie, lorsque je revis enfin l'objet de tout mon amour et le centre de ma félicité, lorsque je la vis, que je me jetai à ses genoux, qu'elle me permit de l'embrasser, et qu'elle me combla elle- même de mille tendres caresses ! Des larmes d'amour coulaient de ses yeux : Ah! Salem, me dit-elle, votre absence m'a rendue trop malheureuse, ne m'abandonnez plus, je ne saurais vivre sans vous."
2126,"Chère Selima, lui répondis-je, vous avez dû juger de mes peines par les vôtres; deux mois passés sans vous voir m'ont paru deux années d'un cruel martyre."
2127,"Dans quels lieux n'ai-je point porté votre image! Cette chère idée m'a occupé tout entier; mes yeux et mes soupirs se tournaient sans cesse vers Amasie ; mon cœur s'y portait comme à sa félicité : je le retrouve aujourd'hui à vos pieds; puisse-je ne les quitter jamais! Hélas! continuai-je, mon bonheur ne serait-il jamais assuré! faut-il toujours vivre dans une languissante incertitude? Chère Selima! quand serons-nous unis par des liens qui ne puissent être rompus que par la mort? quand n'aurons-nous plus rien à désirer? Je souhaite cet heureux moment, répliqua-t-elle, avec autant d'ardeur que vous."
2128,"Il n'aurait pas tardé si long-temps, si mes vœux avaient pu le hâter."
2129,"J'espère tout, repris-je, de la bonté d'Amulem."
2130,"Je lui parlerai de notre bonheur, si vous y consentez : il m'a promis d'y contribuer de tout son pouvoir, et je crois que dans l'état où est Elid Ibezu, la chose dépend maintenant de lui."
2131,"Je n'eus pas de peine à tirer un consentement de Selima."
2132,"Je proposai naturellement notre mariage à Amulem; voici la réponse qu'il me fit."
2133,"Quand tu me proposes d'épouser ma sœur, c'est me dire que tu es résolu de me quitter, car ton attachement à la religion des Chrétiens ne me permet pas d'espérer que tu embrasses la nôtre; et d'un autre côté, tu ne saurais te promettre d'obtenir ma sœur en Turquie, puisque tu connais la rigueur de nos lois."
2134,"Nous nous exposerions tous à une perte certaine."
2135,"Cependant je veux te rendre heureux, je te l'ai promis, je tiendrai ma parole."
2136,"Mais laisse-moi le soin de ton bonheur; ne saurais-tu prendre patience jusqu'à la mort de mon père, qui s'approche tous les jours."
2137,"Tu n'ignores pas son âge ni ses maladies."
2138,"Je te promets encore non-seulement de te donner Selima; mais quelque chagrin que je puisse sentir en te perdant, de te renvoyer en France avec elle, comblé de mes bienfaits et des marques de mon amitié."
2139,"Elle n'aura pas de peine à te suivre, car je sais l'affection qu'elle te porte, et l'on m'a."
2140,"dit au sérail qu'on s'est aperçu que tu l'as rendue chrétienne."
2141,"C'est ce qui m'importe peu, pourvu que je vous rende tous deux contens."
2142,"*****Je remerciai mille fois Amulem, et je fis à Selima le récit de cet entretien, qui la mit au comble de la joie."
2143,"Lorsque je lui demandai si elle n'aurait pas de répugnance à m'accompagner en Europe, elle m'assura que lui étant plus cher que son pays et que sa famille même, elle serait heureuse partout où elle pourrait vivre avec moi."
2144,"Nous n'eûmes pas besoin d'une longue patience."
2145,"Elid Ibezu mourut environ cinq semaines après."
2146,"La perte d'un patron qui m'avait tant aimé, me toucha sensiblement; mais j'étais si rempli de mon amour, que j'en fus moins affligé que je ne l'aurais été dans d'autres circonstances."
2147,"Amulem se trouvait, par cette mort et par celle de son oncle, un des plus riches particuliers de l'Asie."
2148,"Il me fit appeler lorsqu'il fut revenu de sa première tristesse, a m'accorda Selima avec tant de témoignages d'une cordiale amitié, que j'en fus ému jusqu'aux larmes."
2149,"J'aurais souhaité dans ce moment pouvoir passer toute ma vie à Amasie, et que les lois de notre religion ne m'eussent pas contraint de quitter un si bon maître."
2150,"Il me donna la liberté d'aller au sérail, pour apprendre cette heureuse nouvelle à Selima, et de la voir à toutes les heures du jour, jusqu'à notre départ."
2151,"Elle tomba presque évanouie dans un transport de joie et d'amour."
2152,"Je lui donnai ma foi et je reçus la sienne; nous commençâmes à recueillir les fruits de notre tendresse et de nos longs tourmens."
2153,"Un homme serait trop heureux, si la moindre partie de cette délicieuse tranquillité pouvait durer toujours."
2154,"Nous ne fûmes plus occupés que des préparatifs de notre voyage."
2155,"Amulem, m'offrit le choix de ce qui m'était le plus."
2156,"agréable dans sa maison."
